"","sample","matrix","collect_date","lab_sample","sample_type","location","rec_date","anl_batch","prp_batch","extraction_code","extracted_date","analyte","dissolved","cas_number","analyte_flag","analytical_method","resultflag","repdl","units","analytical_cut","initial_wt_vol","final_vol","amount_spiked","percent_recovered","rec_limit_low","rec_limit_high","initial_conc","sample_rpd","rpd_limit_low","rpd_limit_high","rep_sig_digs","allowable_limit","analysis_group","method_order","analyte_order","analyst","loq","lod","detection_limit","lab_name","extracted_date_time","collect_time","rec_time","run_time","run_date","extracted_time","cas_no","dilution_factor","average","sample_condition","note","monitoring_location_name","monitoring_location_id","epa_analysis_id","context_code","result"
"953","Rm_0_No_Name_Creek","Water",2021-07-27,"KQ2114522-03","DUP1",NA,2021-07-30,NA,NA,"EPA CLP ILM04.0",2021-08-03,"Iron, Total",NA,NA,NA,"200.7","=",NA,"mg/L",NA,NA,NA,NA,NA,NA,NA,NA,"<1",NA,NA,NA,"",NA,NA,NA,NA,0.021,NA,NA,"ALS Environmental, Kelso, Washington",NA,09:30:00,09:30:00,11:24:00,2021-08-23,16:53:00,"7439-89-6",1,2.39,NA,NA,"Kenai River - River Mile 0 - ""No Name"" Creek","KR RM 0 NNC","200.7","USEPA",2.38
"954","Rm_0_No_Name_Creek","Water",2021-07-27,"KQ2114522-03","DUP1",NA,2021-07-30,NA,NA,"EPA CLP ILM04.0",2021-08-03,"Magnesium, Total",NA,NA,NA,"200.7","=",NA,"mg/L",NA,NA,NA,NA,NA,NA,NA,NA,"<1",NA,NA,NA,"",NA,NA,NA,NA,0.0053,NA,NA,"ALS Environmental, Kelso, Washington",NA,09:30:00,09:30:00,11:24:00,2021-08-23,16:53:00,"7439-95-4",1,7.2,NA,NA,"Kenai River - River Mile 0 - ""No Name"" Creek","KR RM 0 NNC","200.7","USEPA",7.17
"955","RM_1.5_Kenai_City_Dock","Water",2021-07-27,"KQ2114522-05","DUP1",NA,2021-07-30,NA,NA,"EPA CLP ILM04.0",2021-08-03,"Calcium, Total",NA,NA,NA,"200.7","=",NA,"mg/L",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"",NA,NA,NA,NA,0.021,NA,NA,"ALS Environmental, Kelso, Washington",NA,10:30:00,09:30:00,11:42:00,2021-08-23,16:53:00,"7440-70-2",1,33.5,NA,NA,"Kenai River - River Mile 1.5","KR RM 1.5","200.7","USEPA",33.3
"956","RM_1.5_Kenai_City_Dock","Water",2021-07-27,"KQ2114522-05","DUP1",NA,2021-07-30,NA,NA,"EPA CLP ILM04.0",2021-08-03,"Iron, Total",NA,NA,NA,"200.7","=",NA,"mg/L",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"",NA,NA,NA,NA,0.021,NA,NA,"ALS Environmental, Kelso, Washington",NA,10:30:00,09:30:00,11:42:00,2021-08-23,16:53:00,"7439-89-6",1,3.26,NA,NA,"Kenai River - River Mile 1.5","KR RM 1.5","200.7","USEPA",3.28
"957","RM_1.5_Kenai_City_Dock","Water",2021-07-27,"KQ2114522-05","DUP1",NA,2021-07-30,NA,NA,"EPA CLP ILM04.0",2021-08-03,"Magnesium, Total",NA,NA,NA,"200.7","=",NA,"mg/L",NA,NA,NA,NA,NA,NA,NA,NA,"<1",NA,NA,NA,"",NA,NA,NA,NA,0.0053,NA,NA,"ALS Environmental, Kelso, Washington",NA,10:30:00,09:30:00,11:42:00,2021-08-23,16:53:00,"7439-95-4",1,67.1,NA,NA,"Kenai River - River Mile 1.5","KR RM 1.5","200.7","USEPA",67.3
"958","RM_70_Jims_Landing","Water",2021-07-27,"KQ2114523-03","DUP1",NA,2021-07-30,NA,NA,"EPA CLP ILM04.0",2021-08-05,"Calcium, Total",NA,NA,NA,"200.7","=",NA,"mg/L",NA,NA,NA,NA,NA,NA,NA,NA,"<1",NA,NA,NA,"",NA,NA,NA,NA,0.021,NA,NA,"ALS Environmental, Kelso, Washington",NA,09:40:00,09:30:00,10:20:00,2021-08-23,13:02:00,"7440-70-2",1,15,NA,NA,"Kenai River - River Mile 70 - Jim's Landing","KR RM 70","200.7","USEPA",15
"959","RM_70_Jims_Landing","Water",2021-07-27,"KQ2114523-03","DUP1",NA,2021-07-30,NA,NA,"EPA CLP ILM04.0",2021-08-05,"Iron, Total",NA,NA,NA,"200.7","=",NA,"mg/L",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,"",NA,NA,NA,NA,0.021,NA,NA,"ALS Environmental, Kelso, Washington",NA,09:40:00,09:30:00,10:20:00,2021-08-23,13:02:00,"7439-89-6",1,0.06,NA,NA,"Kenai River - River Mile 70 - Jim's Landing","KR RM 70","200.7","USEPA",0.061
"960","RM_70_Jims_Landing","Water",2021-07-27,"KQ2114523-03","DUP1",NA,2021-07-30,NA,NA,"EPA CLP ILM04.0",2021-08-05,"Magnesium, Total",NA,NA,NA,"200.7","=",NA,"mg/L",NA,NA,NA,NA,NA,NA,NA,NA,"<1",NA,NA,NA,"",NA,NA,NA,NA,0.0053,NA,NA,"ALS Environmental, Kelso, Washington",NA,09:40:00,09:30:00,10:20:00,2021-08-23,13:02:00,"7439-95-4",1,1.16,NA,NA,"Kenai River - River Mile 70 - Jim's Landing","KR RM 70","200.7","USEPA",1.16
"961","Rm_0_No_Name_Creek","Water",2021-07-27,"KQ2114522-04","MS1",NA,2021-07-30,NA,NA,"EPA CLP ILM04.0",2021-08-03,"Calcium, Total",NA,NA,NA,"200.7","=",NA,"mg/L",NA,NA,NA,10,98,NA,NA,NA,"",NA,NA,NA,"70-130",NA,NA,NA,NA,0.022,NA,NA,"ALS Environmental, Kelso, Washington",NA,09:30:00,09:30:00,11:26:00,2021-08-23,16:53:00,"7440-70-2",1,NA,NA,NA,"Kenai River - River Mile 0 - ""No Name"" Creek","KR RM 0 NNC","200.7","USEPA",23.5
"962","Rm_0_No_Name_Creek","Water",2021-07-27,"KQ2114522-04","MS1",NA,2021-07-30,NA,NA,"EPA CLP ILM04.0",2021-08-03,"Iron, Total",NA,NA,NA,"200.7","=",NA,"mg/L",NA,NA,NA,1,100,NA,NA,NA,"",NA,NA,NA,"70-130",NA,NA,NA,NA,0.022,NA,NA,"ALS Environmental, Kelso, Washington",NA,09:30:00,09:30:00,11:26:00,2021-08-23,16:53:00,"7439-89-6",1,NA,NA,NA,"Kenai River - River Mile 0 - ""No Name"" Creek","KR RM 0 NNC","200.7","USEPA",3.38
"963","Rm_0_No_Name_Creek","Water",2021-07-27,"KQ2114522-04","MS1",NA,2021-07-30,NA,NA,"EPA CLP ILM04.0",2021-08-03,"Magnesium, Total",NA,NA,NA,"200.7","=",NA,"mg/L",NA,NA,NA,10,106,NA,NA,NA,"",NA,NA,NA,"70-130",NA,NA,NA,NA,0.0055,NA,NA,"ALS Environmental, Kelso, Washington",NA,09:30:00,09:30:00,11:26:00,2021-08-23,16:53:00,"7439-95-4",1,NA,NA,NA,"Kenai River - River Mile 0 - ""No Name"" Creek","KR RM 0 NNC","200.7","USEPA",17.8
"964","RM_1.5_Kenai_City_Dock","Water",2021-07-27,"KQ2114522-06","MS1",NA,2021-07-30,NA,NA,"EPA CLP ILM04.0",2021-08-03,"Calcium, Total",NA,NA,NA,"200.7","=",NA,"mg/L",NA,NA,NA,10,101,NA,NA,NA,"",NA,NA,NA,"70-130",NA,NA,NA,NA,0.022,NA,NA,"ALS Environmental, Kelso, Washington",NA,10:30:00,09:30:00,11:45:00,2021-08-23,16:53:00,"7440-70-2",1,NA,NA,NA,"Kenai River - River Mile 1.5","KR RM 1.5","200.7","USEPA",43.8
